fuel_type,kms_run,sale_price,city,body_type,transmission,variant,registered_city,registered_state,rto,make,model,total_owners,car_rating,fitness_certificate,warranty_avail,age
diesel,87908,632599,chennai,sedan,manual,sigma 1.3 ddis shvs,chennai,tamil nadu,tn02,maruti,ciaz,1,great,True,False,4
petrol,54187,546199,chennai,hatchback,manual,asta 1.2 kappa vtvt,chennai,tamil nadu,tn11,hyundai,grand i10,1,great,True,False,3
diesel,59374,1322795,chennai,luxury suv,missing,w10 fwd,chengalpattu,tamil nadu,tn19,mahindra,xuv500,1,great,True,False,4
petrol,82239,436699,chennai,hatchback,manual,vxi,chennai,tamil nadu,tn12,maruti,wagon r 1.0,1,great,True,False,4
petrol,78971,559799,chennai,hatchback,manual,asta 1.2,chennai,tamil nadu,tn85,hyundai,elite i20,3,great,True,False,6
diesel,107029,383599,chennai,hatchback,manual,d 4d gd,chennai,tamil nadu,tn20,toyota,etios liva,1,great,True,False,9
diesel,24303,1576608,chennai,luxury suv,manual,2.0 limited,chennai,tamil nadu,tn12,jeep,compass,1,great,True,False,4
diesel,36968,951499,chennai,sedan,automatic,style 1.5 tdi at,vellore,tamil nadu,tn23,skoda,rapid,1,great,True,False,3
petrol,60648,249599,chennai,hatchback,manual,era 1.1 irde,chennai south,tamil nadu,tn07,hyundai,i10,1,good,True,False,12
diesel,95763,557599,chennai,sedan,manual,vdi abs,chennai,tamil nadu,tn11,maruti,swift dzire,1,great,True,False,6
petrol,95389,523199,chennai,sedan,manual,vxi 1.2 bs iv,chennai,tamil nadu,tn02,maruti,swift dzire,1,great,True,False,6
diesel,82252,646899,chennai,suv,manual,t8,chennai,tamil nadu,tn22,mahindra,tuv300,1,great,True,False,5
petrol,76727,789299,chennai,suv,manual,1.6 sx plus petrol,chennai,tamil nadu,tn05,hyundai,creta,1,great,True,False,5
petrol,80720,436599,chennai,hatchback,manual,comfortline 1.2l petrol,chennai,tamil nadu,tn85,volkswagen,polo,2,great,True,False,6
petrol,59197,313599,chennai,hatchback,manual,lxi,kanchipuram,tamil nadu,tn21,maruti,alto 800,1,great,True,False,5
petrol,64404,394999,chennai,hatchback,automatic,vxi amt,chennai,tamil nadu,tn14,maruti,celerio,1,great,True,False,6
petrol,89541,322199,chennai,hatchback,manual,rxt,chennai,tamil nadu,tn11,renault,kwid,1,great,True,False,5
petrol,56527,493699,chennai,hatchback,manual,magna 1.2 vtvt,chennai south,tamil nadu,tn14,hyundai,grand i10,1,great,True,False,4
petrol,81461,499099,chennai,hatchback,automatic,1.2 v at,chennai,tamil nadu,tn10,honda,jazz,2,great,True,False,6
diesel,93258,647299,chennai,sedan,manual,alpha 1.3 ddis shvs,chennai,tamil nadu,tn11,maruti,ciaz,1,great,True,False,4
petrol,84775,473099,chennai,sedan,manual,vxi 1.2 bs iv,chennai,tamil nadu,tn06,maruti,swift dzire,1,great,True,False,8
diesel,102496,356099,chennai,hatchback,manual,comfortline 1.2l diesel,chennai,tamil nadu,tn20,volkswagen,polo,2,great,True,False,8
petrol,48014,498099,chennai,sedan,manual,comfortline 1.2,tiruvallur,tamil nadu,tn20,volkswagen,ameo,1,great,True,False,4
diesel,89421,771699,chennai,suv,missing,t 10 mt dual tone,chennai,tamil nadu,tn02,mahindra,tuv300,1,great,True,False,3
petrol,89101,350599,chennai,hatchback,manual,vxi,chennai,tamil nadu,tn76,maruti,celerio,2,great,True,False,6
petrol,78770,302999,chennai,hatchback,manual,gl plus,chennai,tamil nadu,tn20,hyundai,santro xing,1,good,True,False,9
petrol,87280,257599,chennai,hatchback,manual,lxi,chennai,tamil nadu,tn20,maruti,alto,1,great,True,False,9
diesel,65160,493399,chennai,hatchback,manual,vdi abs,chennai,tamil nadu,tn07,maruti,swift,2,great,True,False,6
diesel,115148,371599,chennai,sedan,manual,xl diesel,chennai,tamil nadu,tn11,nissan,sunny,2,good,True,False,8
diesel,93141,463399,chennai,hatchback,manual,zdi,chennai,tamil nadu,tn11,maruti,swift,1,great,True,False,8
diesel,97408,645199,chennai,suv,manual,1.5 titaniumtdci opt,chennai,tamil nadu,tn11,ford,ecosport,1,great,True,False,5
diesel,107965,194499,chennai,hatchback,manual,lt diesel,neyveli,tamil nadu,tn31,chevrolet,beat,1,good,True,False,9
diesel,97862,669399,chennai,suv,manual,1.5titanium tdci,chennai,tamil nadu,tn12,ford,ecosport,1,great,True,False,6
diesel,97959,973299,chennai,suv,missing,1.6 sx crdi,cheyyar,tamil nadu,tn25,hyundai,creta,1,great,True,False,4
petrol,72447,541799,chennai,hatchback,manual,1.2 sv mt,chennai,tamil nadu,tn13,honda,jazz,1,great,True,False,5
diesel,83813,641599,chennai,suv,manual,vdi,chennai,tamil nadu,tn14,maruti,vitara brezza,1,great,True,False,5
petrol,120047,224599,chennai,sedan,manual,xxi,chennai west,tamil nadu,tn01,hyundai,verna,3,good,True,False,13
petrol,135385,560199,chennai,suv,automatic,1.5 titanium ti vct at,chennai,tamil nadu,tn02,ford,ecosport,1,great,True,False,7
petrol,105026,505199,chennai,sedan,manual,vxi 1.2 bs iv,chennai,tamil nadu,tn01,maruti,swift dzire,1,great,True,False,6
diesel,99401,403599,chennai,hatchback,manual,vdi,chennai,tamil nadu,tn18,maruti,swift,1,great,True,False,8
petrol,136962,300699,chennai,hatchback,automatic,vxi amt,chennai,tamil nadu,tn11,maruti,celerio,2,great,True,True,7
diesel,97040,497499,chennai,sedan,manual,vdi abs,chennai,tamil nadu,tn12,maruti,swift dzire,1,great,True,False,6
diesel,97612,412199,chennai,hatchback,manual,emotion 1.3 multijet,vellore,tamil nadu,tn05,fiat,punto evo,2,great,True,False,6
diesel,162017,439299,chennai,sedan,manual,vdi bs iv,chennai,tamil nadu,tn01,maruti,swift dzire,1,great,True,False,8
diesel,124307,381299,chennai,hatchback,manual,sportz o 1.4 crdi,chennai,tamil nadu,tn10,hyundai,i20,1,good,True,False,10
diesel,114802,348499,chennai,hatchback,manual,sport 1.3,chennai,tamil nadu,tn11,fiat,grand punto,1,great,True,False,7
diesel,119269,616299,chennai,sedan,manual,v mt diesel,chennai,tamil nadu,tn18,honda,city,1,great,True,False,6
diesel,206085,397599,chennai,sedan,manual,ldi bs iv,chennai,tamil nadu,tn02,maruti,swift dzire,1,great,True,False,8
diesel,101176,453499,chennai,hatchback,manual,sportz o 1.4 crdi,chennai,tamil nadu,tn07,hyundai,i20,1,good,True,False,10
diesel,276979,1651853,chennai,suv,manual,2.4 zx 7 str,chengalpattu,tamil nadu,tn19,toyota,innova crysta,1,great,True,False,5
diesel,152232,278599,chennai,hatchback,manual,1.4 zxi duratorq,chennai,tamil nadu,tn18,ford,figo,1,good,True,False,9
petrol,127733,808599,chennai,suv,missing,1.6 sx plus vtvt,chennai,tamil nadu,tn02,hyundai,creta,1,great,True,False,5
petrol,124096,625299,chennai,suv,automatic,1.5 titanium ti vct at,chennai,tamil nadu,tn11,ford,ecosport,1,great,True,False,6
petrol,13018,330999,chennai,hatchback,manual,magna 1.2 kappa2,chennai,tamil nadu,tn10,hyundai,i10,1,great,True,False,10
petrol,33888,240999,chennai,hatchback,manual,lxi,pudukkottai,tamil nadu,tn55,maruti,alto k10,1,good,True,False,11
petrol,37686,395399,chennai,hatchback,manual,lxi opt,chennai,tamil nadu,tn14,maruti,swift,2,great,True,False,6
petrol,5770,518999,chennai,missing,missing,sportz 1.1,chennai,tamil nadu,tn12,hyundai,new santro,1,great,True,False,1
petrol,16410,397799,chennai,hatchback,manual,1.0 rxt opt,chennai,tamil nadu,tn85,renault,kwid,1,great,True,False,3
petrol,11787,271599,chennai,hatchback,manual,lxi,chennai,tamil nadu,tn09,maruti,alto 800,1,great,True,False,7
petrol,38626,276799,chennai,hatchback,manual,zxi,chennai,tamil nadu,tn20,maruti,ritz,2,great,True,False,11
petrol,23371,220799,chennai,hatchback,manual,vxi,chennai,tamil nadu,tn09,maruti,alto k10,1,great,True,False,10
petrol,21745,277299,chennai,hatchback,manual,lxi,chennai,tamil nadu,tn14,maruti,alto 800,1,great,True,False,4
petrol,48408,206199,chennai,hatchback,manual,vxi minor,chennai,tamil nadu,tn22,maruti,wagon r,2,great,True,False,11
petrol,17849,242799,chennai,hatchback,manual,lxi,chennai,tamil nadu,tn02,maruti,alto 800,1,great,True,False,8
petrol,31661,297499,chennai,hatchback,manual,sportz,chennai,tamil nadu,tn03,hyundai,eon,1,great,True,False,6
diesel,44102,399299,chennai,suv,manual,1.3 ls 8 str,chennai,tamil nadu,tn13,chevrolet,enjoy,1,great,True,False,7
petrol,21098,396999,chennai,hatchback,manual,zxi opt,chennai,tamil nadu,tn12,maruti,celerio,1,great,True,False,6
petrol,36723,399199,chennai,hatchback,manual,sports 1.2 vtvt,chennai south,tamil nadu,tn07,hyundai,grand i10,1,great,True,False,7
petrol,43762,320099,chennai,sedan,manual,vxi 1.3,chennai,tamil nadu,tn06,maruti,swift dzire,1,great,True,False,12
petrol,40988,414399,chennai,sedan,manual,s 1.2,chennai,tamil nadu,tn09,hyundai,xcent,1,great,True,False,7
petrol,13065,584999,chennai,hatchback,missing,xza+ 1.2 rtn,sriperumbudur,tamil nadu,tn87,tata,tiago,1,great,True,False,2
diesel,36415,368399,chennai,hatchback,manual,dynamic 1.3 multijet,chennai,tamil nadu,tn06,fiat,punto evo,1,great,True,False,6
petrol,21105,317999,chennai,hatchback,manual,rxt,chengalpattu,tamil nadu,tn19,renault,kwid,1,great,True,False,6
diesel,37037,563499,chennai,suv,manual,zlx,chennai,tamil nadu,tn23,mahindra,bolero,1,great,True,False,7
petrol,49122,282599,chennai,hatchback,manual,sportz 1.2 kappa2,chennai,tamil nadu,tn06,hyundai,i10,1,good,True,False,11
petrol,16798,510599,chennai,hatchback,missing,alpha 1.2 k12 dual tone,chennai,tamil nadu,tn12,maruti,ignis,1,great,True,False,4
petrol,13977,464199,chennai,hatchback,manual,delta 1.2 k12,chennai,tamil nadu,tn01,maruti,ignis,1,great,True,False,4
petrol,9375,467999,chennai,suv,manual,5 str with ac plushtr,chennai,tamil nadu,tn12,maruti,eeco,1,great,True,False,1
petrol,14114,498399,chennai,sedan,manual,1.2 sx mt i vtec,chennai,tamil nadu,tn13,honda,amaze,1,great,True,False,5
petrol,5959,493999,chennai,hatchback,automatic,vxi (o) amt,chengalpattu,tamil nadu,tn19,maruti,celerio,1,great,True,False,2
petrol,5841,925899,chennai,suv,manual,zeta shvs,chennai,tamil nadu,tn11,maruti,xl6,1,great,True,False,2
petrol,20861,598699,chennai,suv,missing,ambiente,chennai,tamil nadu,tn06,ford,ecosport,2,great,True,False,3
petrol,70398,325299,chennai,hatchback,manual,1.2 v mt i vtec,chennai,tamil nadu,tn22,honda,brio,1,great,True,False,9
petrol,5128,533499,chennai,hatchback,manual,v,chennai,tamil nadu,tn06,toyota,etios liva,1,great,True,False,3
diesel,36088,537699,chennai,hatchback,manual,1.5 titanium,chennai,tamil nadu,tn02,ford,new figo,1,great,True,False,4
petrol,35118,498399,chennai,hatchback,manual,vxi opt,chennai,tamil nadu,tn06,maruti,swift,1,great,True,False,4
petrol & lpg,50928,247899,chennai,hatchback,manual,lxi lpg,chennai,tamil nadu,tn22,maruti,wagon r duo,3,good,True,False,12
diesel,27374,819499,chennai,suv,manual,1.5 i-dtec vx mt,chennai,tamil nadu,tn10,honda,wr-v,2,great,True,False,3
diesel,5690,959699,chennai,suv,automatic,zdi amt,chennai,tamil nadu,tn10,maruti,vitara brezza,1,great,True,False,2
petrol,70261,264699,chennai,hatchback,manual,sportz 1.2 o,chennai,tamil nadu,tn09,hyundai,i20,1,great,True,False,11
diesel,12718,820699,chennai,sedan,manual,1.5 vxmt i dtec,chennai,tamil nadu,tn01,honda,amaze,1,great,True,False,2
petrol,48842,687099,chennai,suv,manual,zxi plus,chennai,tamil nadu,tn11,maruti,ertiga,1,great,True,False,5
petrol,66532,248999,chennai,hatchback,manual,1.2 titanium duratec,chennai south,tamil nadu,tn07,ford,figo,1,good,True,False,10
petrol,48862,771999,chennai,luxury sedan,manual,elegance 1.8 tsi mt,chennai,tamil nadu,tn01,skoda,superb,2,great,True,False,7
petrol,68214,492899,chennai,luxury sedan,manual,g,chennai,tamil nadu,tn11,toyota,corolla altis,1,great,True,False,8
diesel,93564,496999,chennai,hatchback,manual,vdi,chennai south,tamil nadu,tn06,maruti,swift,1,great,True,False,6
diesel,78951,490399,chennai,suv,manual,85 ps rxl,chennai,tamil nadu,tn09,renault,lodgy,1,great,True,False,6
diesel,67331,570699,chennai,missing,missing,titanium 1.5 tdci,chennai,tamil nadu,tn73,ford,freestyle,1,great,True,False,3
diesel,52374,940899,chennai,luxury suv,manual,w6 4x2,chennai,tamil nadu,tn22,mahindra,xuv500,1,great,True,False,4
petrol,47889,517599,chennai,missing,missing,trend 1.2 ti-vct,virudhunagar,tamil nadu,tn67,ford,freestyle,1,great,True,False,3
diesel,82297,566699,chennai,suv,manual,vdi abs,chennai,tamil nadu,tn03,maruti,ertiga,1,great,True,False,9
diesel,72251,605399,chennai,suv,manual,85 ps rxe diesel adventure,chennai,tamil nadu,tn12,renault,duster,1,great,True,False,5
diesel,80190,558099,chennai,suv,manual,e8 abs bs iv,chennai,tamil nadu,tn11,mahindra,xylo,1,great,True,False,8
diesel,73225,858099,chennai,sedan,automatic,1.6 crdi sx + at,chennai,tamil nadu,tn11,hyundai,verna,1,great,True,False,3
diesel,57681,608099,chennai,hatchback,manual,vdi,chennai,tamil nadu,tn06,maruti,swift,1,great,True,False,3
diesel,99376,436099,chennai,suv,manual,xl plus 85 ps deisel,chennai,tamil nadu,tn04,nissan,terrano,1,great,True,False,7
petrol,72910,631299,chennai,sedan,manual,v mt petrol,chennai,tamil nadu,tn07,honda,city,1,great,True,False,7
petrol,96286,471699,chennai,sedan,manual,e plus,chennai,tamil nadu,tn12,hyundai,xcent,1,great,True,False,3
petrol,91682,380099,chennai,sedan,manual,1.2 smt i vtec,chennai,tamil nadu,tn07,honda,amaze,1,great,True,False,7
diesel,99488,850299,chennai,luxury suv,automatic,sdrive 20d,chennai,tamil nadu,tn09,bmw,x1,2,great,True,False,9
diesel,112774,954499,chennai,suv,missing,1.6 sx crdi,kanchipuram,tamil nadu,tn21,hyundai,creta,1,great,True,False,4
diesel,100975,375699,chennai,sedan,manual,highline diesel,chennai,tamil nadu,tn12,volkswagen,vento,2,great,True,False,7
petrol,29962,310000,chennai,sedan,manual,fluidic 1.6 sx vtvt,chennai,tamil nadu,tn04,hyundai,verna,3,good,False,False,10
petrol,15827,449899,chennai,missing,missing,1.1 magna mt,chennai,tamil nadu,tn10,hyundai,new santro,1,great,True,False,3
petrol,2077,441899,chennai,missing,missing,asta 1.1 mt,chennai,tamil nadu,tn09,hyundai,new santro,2,great,True,False,3
petrol,30811,329299,chennai,hatchback,manual,trendline 1.2l petrol,chennai south,tamil nadu,tn07,volkswagen,polo,1,good,True,False,10
petrol,29663,292099,chennai,hatchback,manual,zxi,chennai,tamil nadu,tn07,maruti,ritz,1,good,True,False,11
petrol,9596,330799,chennai,hatchback,manual,era plus (o),chennai,tamil nadu,tn12,hyundai,eon,2,great,True,False,4
diesel,26077,590499,chennai,hatchback,manual,highline1.5l diesel,chennai,tamil nadu,tn05,volkswagen,polo,1,great,True,False,4
petrol,11331,583199,chennai,hatchback,manual,vxi,chennai,tamil nadu,tn07,maruti,swift,1,great,True,False,1
petrol,33836,617199,chennai,sedan,automatic,vx cvt petrol,chennai,tamil nadu,tn09,honda,city,1,great,True,False,7
petrol,89867,152199,chennai,hatchback,manual,gls,chennai,tamil nadu,tn07,hyundai,santro xing,1,great,True,False,13
petrol,5401,1060498,chennai,suv,missing,zxi smart hybrid at,chennai,tamil nadu,tn10,maruti,ertiga,1,great,True,False,0
petrol,41725,684499,chennai,hatchback,automatic,gt tsi 1.2 petrol at,chennai,tamil nadu,tn14,volkswagen,polo,1,great,True,False,4
petrol,70723,193099,chennai,hatchback,manual,vxi bs iii,chennai,tamil nadu,tn07,maruti,wagon r,1,great,True,False,13
diesel,38082,1055145,chennai,suv,automatic,varicor 400 xma,chennai,tamil nadu,tn06,tata,hexa,1,great,True,False,3
diesel,75237,485299,chennai,suv,manual,85 ps rxl,chennai,tamil nadu,tn11,renault,duster,1,great,True,False,8
diesel,79207,1625997,chennai,luxury suv,manual,200 cdi sport,chennai,tamil nadu,tn09,mercedes benz,gla class,1,great,True,False,5
petrol,24245,24000,chennai,sedan,manual,1.6,chennai,tamil nadu,tn04,opel,astra,1,overpriced,False,False,25
diesel,120262,175000,chennai,hatchback,manual,ls diesel,chennai,tamil nadu,tn01,chevrolet,beat,2,overpriced,True,False,9
petrol,72434,101000,chennai,sedan,manual,1.5 exi,bangalore k r puram,karnataka,ka04,honda,city zx,2,great,False,False,15
diesel,98516,520000,chennai,sedan,manual,v mt diesel,chennai,tamil nadu,tn04,honda,city,1,good,True,False,7
diesel,63414,600000,chennai,suv,manual,ldi opt,chennai,tamil nadu,tn01,maruti,vitara brezza,1,good,True,False,5
petrol,90047,128000,chennai,hatchback,manual,era,chennai,tamil nadu,tn09,hyundai,i10,2,great,True,False,14
petrol,34341,400000,chennai,sedan,manual,s 1.2,chennai,tamil nadu,tn07,hyundai,xcent,2,fair,True,False,7
petrol,82471,170000,chennai,sedan,manual,lt 1.6,trichy,tamil nadu,tn07,chevrolet,optra magnum,3,overpriced,True,False,13
petrol,96791,150000,chennai,suv,manual,rev 116,navimumbai,maharashtra,mh02,mahindra,scorpio,3,fair,True,False,17
diesel,61304,250000,chennai,hatchback,manual,vdi,chennai,tamil nadu,tn03,maruti,ritz,2,good,True,False,12
diesel,26739,315299,kolkata,hatchback,manual,zdi,kolkata,west bengal,wb06,maruti,celerio,2,great,True,False,6
petrol,13081,244999,kolkata,hatchback,manual,lxi,howrah,west bengal,wb14,maruti,alto 800,1,great,True,False,4
petrol,2843,474999,kolkata,hatchback,manual,vxi,kolkata,west bengal,wb02,maruti,celerio,1,great,True,False,1
petrol,44803,231099,kolkata,hatchback,manual,1.2 s mt i vtec,kolkata,west bengal,wb02,honda,brio,2,good,True,False,9
petrol,11695,347599,kolkata,hatchback,manual,lxi,kolkatta south,west bengal,wb20,maruti,alto 800,1,great,True,False,2
petrol,2216,278499,kolkata,hatchback,manual,t (o),kolkata,west bengal,wb02,datsun,redi go,1,good,True,False,3
petrol,36603,305199,kolkata,hatchback,manual,rxt,barasat,west bengal,wb26,renault,kwid,1,great,True,False,4
petrol,33653,214099,kolkata,hatchback,manual,vxi,kolkata,west bengal,wb06,maruti,alto k10,1,good,True,False,11
diesel,56641,361799,kolkata,hatchback,manual,magna 1.1 crdi,kolkata,west bengal,wb02,hyundai,grand i10,1,great,True,False,5
petrol,16014,300000,kolkata,hatchback,manual,magna 1.1 irde2,kolkata,west bengal,wb08,hyundai,i10,1,good,True,False,5
petrol,55945,113124,kolkata,hatchback,manual,ps petrol,kolkata,west bengal,wb22,chevrolet,beat,2,great,True,False,9
diesel,50119,600000,kolkata,suv,manual,1.5titanium tdci,kolkata,west bengal,wb08,ford,ecosport,1,great,True,True,4
diesel,90265,130000,kolkata,hatchback,manual,vdi,kolkata,west bengal,wb02,maruti,swift,3,good,False,False,14
petrol,4748,348899,kolkata,hatchback,automatic,rxt 1.0 easy-r at option,barasat,west bengal,wb26,renault,kwid,1,great,True,False,4
petrol,8015,551399,kolkata,hatchback,automatic,vxi amt,kolkata,west bengal,wb06,maruti,swift,1,great,True,False,3
petrol,54757,160000,kolkata,hatchback,manual,magna o 1.2,balurghat,west bengal,wb06,hyundai,i20,2,great,False,False,11
petrol,70410,225000,kolkata,sedan,manual,s mt petrol,kharagpur,west bengal,wb06,honda,city,3,good,False,False,11
diesel,61643,500000,kolkata,sedan,manual,s mt diesel,kolkata,west bengal,wb24,honda,city,3,good,False,True,7
petrol,26500,100000,kolkata,hatchback,manual,lxi,chandigarh,chandigarh,ch03,maruti,wagon r,1,overpriced,False,False,15
diesel,57828,550000,kolkata,suv,manual,zeta 1.3,kolkata,west bengal,wb02,maruti,s cross,1,great,False,False,5
diesel,23782,1200000,kolkata,luxury sedan,automatic,320d,pune,maharashtra,mh12,bmw,3 series,2,good,False,False,9
diesel,33130,850000,kolkata,suv,manual,1.4 base,kolkata,west bengal,wb02,hyundai,creta,1,good,False,False,5
petrol,3128,522399,ahmedabad,hatchback,manual,sigma 1.2 k12,ahmedabad,gujarat,gj01,maruti,ignis,1,great,True,False,1
petrol & cng,11249,479799,ahmedabad,suv,manual,5 str with ac plushtr,gandhinagar,gujarat,gj18,maruti,eeco,1,great,True,False,2
petrol,19164,511999,ahmedabad,hatchback,automatic,zeta 1.2 k12 amt,ahmedabad,gujarat,gj01,maruti,ignis,2,great,True,False,4
petrol,749,521399,ahmedabad,suv,manual,5 str with ac plushtr,ahmedabad,gujarat,gj01,maruti,eeco,1,great,True,False,1
petrol,16113,342599,ahmedabad,hatchback,manual,lxi,ahmedabad east,gujarat,gj27,maruti,alto,1,great,True,False,1
petrol,2016,363399,ahmedabad,hatchback,manual,lxi,ahmedabad,gujarat,gj01,maruti,alto,1,great,True,False,1
petrol & cng,12252,425999,ahmedabad,suv,manual,5 str with ac plushtr,ahmedabad,gujarat,gj01,maruti,eeco,1,great,True,False,4
petrol & cng,7190,449799,ahmedabad,suv,manual,5 str with ac plushtr,ahmedabad east,gujarat,gj27,maruti,eeco,1,great,True,False,2
petrol,4075,486899,ahmedabad,suv,manual,5 str with ac plushtr,ahmedabad east,gujarat,gj27,maruti,eeco,1,great,True,False,2
petrol,6076,310199,ahmedabad,hatchback,manual,t (o),ahmedabad,gujarat,gj01,datsun,redi go,1,great,True,False,3
